maersk,,,,"['Port Tangier Mediterranee', 'Algeciras', 'Nouakchott', 'Nouadhibou', 'Nouakchott', 'Port Tangier Mediterranee', 'Algeciras', 'Nouakchott', 'Nouadhibou', 'Nouakchott']",9395109,AS FABIANA,R8J
maersk,,,,[],9437115,AS FLORIANA,N3N
maersk,,,,[],9295517,AS FRANZISKA,G9M
maersk,,,,[],9292436,AS FREYA,Z9N
maersk,,,,"['Singapore', 'Surabaya', 'Semarang', 'Surabaya', 'Tanjung Pelepas', 'Singapore', 'Surabaya', 'Semarang', 'Surabaya', 'Tanjung Pelepas', 'Singapore', 'Surabaya', 'Semarang', 'Surabaya', 'Tanjung Pelepas']",9353230,AS NARA,97E
maersk,,,,[],9401178,AS NINA,L29
maersk,,,,"['Leghorn', 'Port Tangier Mediterranee', 'Algeciras', 'Aarhus', 'Gdansk']",9391787,AS NURIA,K1Z
maersk,,,,"['Puerto Moin', 'Manzanillo', 'Turbo', 'Santa Marta-Magdalena', 'Southampton', 'Antwerp', 'Hamburg', 'Bremerhaven']",9283693,AS PALINA,5XF
maersk,,,,"['Tanjung Pelepas', 'Singapore', 'Jakarta', 'Tanjung Pelepas', 'Singapore', 'Jakarta', 'Tanjung Pelepas', 'Singapore', 'Jakarta', 'Tanjung Pelepas', 'Singapore', 'Jakarta']",9294537,AS PENELOPE,82V
maersk,,,,"['Newark', 'Puerto Moin', 'Manzanillo', 'Turbo', 'Santa Marta-Magdalena', 'Southampton', 'Antwerp', 'Hamburg', 'Bremerhaven']",9286786,AS PETRONIA,5TF
maersk,,,,"['Davao City', 'Pyeongtaek', 'Seosan', 'Dalian', 'Xingang', 'Qingdao', 'Jakarta', 'Surabaya', 'Davao City']",9434450,AS PIA,L77
maersk,,,,"['Itapoa', 'Suape', 'Santos', 'Suape', 'Santos']",9410260,AS SAMANTA,60A
maersk,,,,"['Port Said East', 'Venezia', 'Trieste', 'Port Said East', 'Venezia', 'Trieste', 'Port Said East', 'Venezia', 'Trieste', 'Port Said East']",9410272,AS SARA,61A
maersk,,,,"['Abidjan', 'Monrovia', 'Abidjan', 'Monrovia', 'Abidjan', 'Monrovia', 'San-Pedro', 'Abidjan']",9516789,AS SELINA,U8P
maersk,,,,"['Yangon', 'Yangon Thilawa', 'Tanjung Pelepas', 'Tawau', 'Davao City', 'Cagayan de Oro', 'Shanghai', 'Busan', 'Moji', 'Shanghai', 'Ningbo']",9335812,AS SERENA,GG4
maersk,,,,"['Montevideo', 'Bahia Blanca', 'Puerto Madryn', 'Montevideo', 'Bahia Blanca', 'Puerto Madryn', 'Montevideo', 'Bahia Blanca', 'Puerto Madryn', 'Montevideo']",9813826,AS SILJE,T4E
maersk,,,,"['Qingdao', 'Shanghai', 'Ningbo', 'Shekou', 'Tanjung Pelepas', 'Yangon Thilawa', 'Yangon', 'Tanjung Pelepas']",9335800,AS SOPHIA,U7M
maersk,,,,"['Itapoa', 'Santos', 'Rio de Janeiro', 'Paranagua', 'Itapoa', 'Manzanillo', 'Paranagua', 'Itapoa']",9813802,AS Sabine,CS5
maersk,,,,"['Nouadhibou', 'Nouakchott', 'Port Tangier Mediterranee', 'Nouakchott', 'Nouadhibou', 'Nouakchott', 'Port Tangier Mediterranee', 'Algeciras', 'Nouakchott']",9387463,AS Sabrina,59A
